2026/09/19 13:54:44.566, 96, 43, 75.80, 1455, 1728, 41
2026/09/19 13:54:44.776, 96, 43, 58.48, 1470, 1728, 39
2026/09/19 13:54:44.976, 3, 1, 57.90, 1470, 1728, 38
2026/09/19 13:54:45.177, 0, 0, 57.90, 1470, 1728, 38
2026/09/19 13:54:45.377, 54, 17, 181.69, 1245, 1728, 41
2026/09/19 13:54:45.578, 100, 33, 60.31, 1365, 1728, 41
2026/09/19 13:54:45.778, 32, 11, 190.80, 1245, 1728, 41
2026/09/19 13:54:45.978, 92, 28, 177.65, 1260, 1728, 42
2026/09/19 13:54:46.178, 100, 30, 52.52, 1455, 1728, 40
2026/09/19 13:54:46.378, 100, 30, 182.06, 1245, 1728, 42
2026/09/19 13:54:46.579, 33, 10, 172.85, 1260, 1728, 43
2026/09/19 13:54:46.779, 100, 30, 223.57, 1365, 1728, 41
2026/09/19 13:54:46.981, 74, 23, 180.87, 1245, 1728, 43
2026/09/19 13:54:47.182, 72, 21, 170.96, 1380, 1728, 43
2026/09/19 13:54:47.382, 100, 30, 58.37, 1470, 1728, 39
2026/09/19 13:54:47.582, 29, 9, 168.66, 1275, 1728, 43
2026/09/19 13:54:47.782, 69, 20, 170.45, 1275, 1728, 44
2026/09/19 13:54:47.982, 100, 30, 58.08, 1470, 1728, 40
2026/09/19 13:54:48.183, 45, 14, 58.75, 1470, 1728, 39
2026/09/19 13:54:48.383, 0, 0, 58.37, 1230, 1728, 41
2026/09/19 13:54:48.583, 4, 0, 183.98, 1245, 1728, 43
2026/09/19 13:54:48.783, 100, 33, 60.06, 1455, 1728, 40
2026/09/19 13:54:48.983, 83, 28, 199.85, 1260, 1728, 43
2026/09/19 13:54:49.184, 40, 12, 185.19, 1245, 1728, 44
2026/09/19 13:54:49.384, 100, 30, 56.03, 1455, 1728, 42
2026/09/19 13:54:49.584, 59, 19, 179.07, 1245, 1728, 44
2026/09/19 13:54:49.784, 85, 25, 183.54, 1365, 1728, 43
2026/09/19 13:54:49.985, 100, 31, 216.70, 1245, 1728, 44
2026/09/19 13:54:50.185, 49, 14, 180.30, 1275, 1728, 45
2026/09/19 13:54:50.385, 100, 31, 54.08, 1455, 1728, 42
2026/09/19 13:54:50.586, 68, 21, 194.91, 1245, 1728, 44
