2026/09/19 13:33:52.329, 70, 35, 62.66, 1470, 1728, 44
2026/09/19 13:33:52.539, 70, 35, 123.98, 1470, 1728, 45
2026/09/19 13:33:52.740, 6, 2, 114.61, 1470, 1728, 46
2026/09/19 13:33:52.940, 36, 14, 194.87, 1335, 1728, 47
2026/09/19 13:33:53.140, 70, 35, 186.95, 1335, 1728, 48
2026/09/19 13:33:53.340, 95, 46, 179.55, 1365, 1728, 48
2026/09/19 13:33:53.540, 97, 48, 171.79, 1350, 1728, 48
2026/09/19 13:33:53.740, 94, 47, 181.60, 1365, 1728, 48
2026/09/19 13:33:53.941, 96, 47, 189.86, 1350, 1728, 48
2026/09/19 13:33:54.141, 94, 45, 178.30, 1320, 1728, 49
2026/09/19 13:33:54.341, 95, 47, 168.20, 1305, 1728, 49
2026/09/19 13:33:54.541, 96, 46, 174.64, 1365, 1728, 49
2026/09/19 13:33:54.741, 94, 46, 176.23, 1365, 1728, 49
2026/09/19 13:33:54.941, 94, 46, 180.98, 1380, 1728, 49
2026/09/19 13:33:55.142, 93, 45, 155.96, 1350, 1728, 49
2026/09/19 13:33:55.342, 88, 44, 171.66, 1395, 1728, 49
2026/09/19 13:33:55.542, 84, 42, 156.10, 1350, 1728, 49
2026/09/19 13:33:55.742, 85, 42, 185.29, 1410, 1728, 49
2026/09/19 13:33:55.942, 85, 42, 147.70, 1410, 1728, 49
2026/09/19 13:33:56.142, 88, 44, 180.92, 1335, 1728, 49
2026/09/19 13:33:56.343, 81, 41, 178.06, 1365, 1728, 49
2026/09/19 13:33:56.543, 87, 42, 162.39, 1365, 1728, 49
2026/09/19 13:33:56.743, 82, 41, 190.74, 1365, 1728, 49
2026/09/19 13:33:56.943, 86, 41, 188.12, 1380, 1728, 49
2026/09/19 13:33:57.143, 84, 41, 176.23, 1425, 1728, 49
2026/09/19 13:33:57.344, 84, 42, 173.92, 1455, 1728, 49
