2026/09/19 13:02:44.785, 9, 4, 59.63, 1470, 1728, 41
2026/09/19 13:02:44.993, 9, 4, 118.49, 1470, 1728, 42
2026/09/19 13:02:45.194, 36, 16, 101.07, 1470, 1728, 42
2026/09/19 13:02:45.394, 47, 23, 102.81, 1470, 1728, 43
2026/09/19 13:02:45.594, 48, 24, 126.54, 1470, 1728, 43
2026/09/19 13:02:45.794, 48, 24, 138.63, 1470, 1728, 43
2026/09/19 13:02:45.994, 55, 27, 121.00, 1470, 1728, 43
2026/09/19 13:02:46.195, 52, 26, 130.01, 1470, 1728, 43
2026/09/19 13:02:46.395, 55, 27, 139.11, 1470, 1728, 43
2026/09/19 13:02:46.595, 51, 25, 134.88, 1470, 1728, 43
2026/09/19 13:02:46.795, 55, 27, 144.84, 1470, 1728, 44
2026/09/19 13:02:46.995, 49, 24, 134.74, 1470, 1728, 43
2026/09/19 13:02:47.195, 49, 24, 137.68, 1470, 1728, 43
2026/09/19 13:02:47.396, 50, 24, 118.61, 1470, 1728, 43
2026/09/19 13:02:47.596, 49, 24, 108.38, 1470, 1728, 43
2026/09/19 13:02:47.796, 48, 23, 107.32, 1470, 1728, 44
2026/09/19 13:02:47.996, 52, 25, 118.24, 1470, 1728, 43
2026/09/19 13:02:48.196, 44, 22, 107.83, 1470, 1728, 43
2026/09/19 13:02:48.396, 49, 24, 103.35, 1470, 1728, 44
2026/09/19 13:02:48.597, 50, 24, 107.55, 1470, 1728, 44
2026/09/19 13:02:48.797, 48, 23, 99.03, 1470, 1728, 43
2026/09/19 13:02:48.997, 48, 23, 100.28, 1470, 1728, 44
2026/09/19 13:02:49.197, 49, 24, 139.99, 1470, 1728, 44
2026/09/19 13:02:49.397, 50, 25, 151.42, 1470, 1728, 44
2026/09/19 13:02:49.598, 48, 23, 137.06, 1470, 1728, 44
2026/09/19 13:02:49.798, 49, 24, 125.83, 1470, 1728, 44
2026/09/19 13:02:49.998, 51, 25, 107.24, 1470, 1728, 44
2026/09/19 13:02:50.198, 47, 23, 109.64, 1470, 1728, 44
2026/09/19 13:02:50.398, 53, 26, 127.00, 1470, 1728, 44
2026/09/19 13:02:50.598, 49, 24, 131.66, 1470, 1728, 44
2026/09/19 13:02:50.798, 47, 23, 112.41, 1470, 1728, 44
2026/09/19 13:02:50.999, 45, 22, 101.84, 1470, 1728, 44
2026/09/19 13:02:51.199, 50, 24, 109.13, 1470, 1728, 44
2026/09/19 13:02:51.399, 47, 23, 98.25, 1470, 1728, 44
2026/09/19 13:02:51.599, 45, 22, 116.80, 1470, 1728, 44
2026/09/19 13:02:51.799, 47, 23, 121.29, 1470, 1728, 44
2026/09/19 13:02:51.999, 36, 16, 116.39, 1470, 1728, 44
2026/09/19 13:02:52.200, 47, 23, 145.68, 1470, 1728, 44
2026/09/19 13:02:52.400, 48, 24, 136.70, 1470, 1728, 44
2026/09/19 13:02:52.600, 48, 24, 120.06, 1470, 1728, 44
2026/09/19 13:02:52.800, 50, 24, 129.90, 1470, 1728, 44
2026/09/19 13:02:53.000, 48, 23, 122.17, 1470, 1728, 44
2026/09/19 13:02:53.200, 47, 22, 117.13, 1470, 1728, 44
2026/09/19 13:02:53.401, 47, 22, 110.34, 1470, 1728, 44
2026/09/19 13:02:53.601, 49, 24, 124.07, 1470, 1728, 45
2026/09/19 13:02:53.801, 50, 24, 142.26, 1470, 1728, 44
2026/09/19 13:02:54.001, 50, 25, 156.36, 1470, 1728, 45
2026/09/19 13:02:54.201, 50, 24, 127.57, 1470, 1728, 45
2026/09/19 13:02:54.402, 51, 25, 108.45, 1470, 1728, 45
2026/09/19 13:02:54.602, 53, 26, 114.10, 1470, 1728, 44
2026/09/19 13:02:54.802, 50, 24, 146.32, 1470, 1728, 45
2026/09/19 13:02:55.002, 48, 24, 125.04, 1470, 1728, 45
2026/09/19 13:02:55.202, 48, 23, 120.06, 1470, 1728, 45
2026/09/19 13:02:55.402, 52, 25, 138.07, 1470, 1728, 45
2026/09/19 13:02:55.603, 48, 24, 132.17, 1470, 1728, 45
2026/09/19 13:02:55.803, 48, 24, 120.13, 1470, 1728, 45
2026/09/19 13:02:56.003, 53, 25, 145.17, 1470, 1728, 45
2026/09/19 13:02:56.203, 49, 24, 139.30, 1470, 1728, 45
2026/09/19 13:02:56.403, 48, 24, 102.46, 1470, 1728, 45
2026/09/19 13:02:56.603, 51, 24, 136.55, 1470, 1728, 45
2026/09/19 13:02:56.804, 51, 25, 127.57, 1470, 1728, 45
2026/09/19 13:02:57.004, 49, 24, 134.66, 1470, 1728, 45
