2026/09/19 13:54:50.821, 100, 30, 177.65, 1410, 1728, 43
2026/09/19 13:54:51.033, 100, 30, 173.92, 1470, 1728, 43
2026/09/19 13:54:51.233, 87, 38, 178.88, 1470, 1728, 44
2026/09/19 13:54:51.433, 98, 44, 178.25, 1455, 1728, 44
2026/09/19 13:54:51.634, 98, 44, 172.23, 1455, 1728, 44
2026/09/19 13:54:51.834, 98, 44, 181.65, 1455, 1728, 44
2026/09/19 13:54:52.034, 98, 44, 172.32, 1455, 1728, 45
2026/09/19 13:54:52.234, 97, 44, 172.08, 1455, 1728, 45
2026/09/19 13:54:52.434, 95, 43, 186.96, 1470, 1728, 45
2026/09/19 13:54:52.635, 91, 41, 170.86, 1470, 1728, 45
2026/09/19 13:54:52.835, 93, 42, 173.78, 1470, 1728, 45
2026/09/19 13:54:53.035, 93, 42, 171.60, 1470, 1728, 45
2026/09/19 13:54:53.235, 90, 41, 178.43, 1470, 1728, 45
2026/09/19 13:54:53.435, 91, 42, 172.70, 1470, 1728, 45
2026/09/19 13:54:53.635, 90, 40, 179.59, 1470, 1728, 45
2026/09/19 13:54:53.836, 91, 41, 172.04, 1470, 1728, 45
2026/09/19 13:54:54.036, 91, 41, 180.42, 1455, 1728, 45
2026/09/19 13:54:54.236, 89, 40, 162.06, 1455, 1728, 45
2026/09/19 13:54:54.436, 93, 42, 171.88, 1470, 1728, 45
2026/09/19 13:54:54.636, 90, 40, 173.16, 1455, 1728, 46
2026/09/19 13:54:54.836, 91, 42, 173.57, 1470, 1728, 46
2026/09/19 13:54:55.036, 91, 41, 172.32, 1470, 1728, 46
2026/09/19 13:54:55.237, 91, 41, 177.21, 1455, 1728, 46
2026/09/19 13:54:55.437, 94, 42, 177.65, 1470, 1728, 45
2026/09/19 13:54:55.637, 93, 42, 184.19, 1440, 1728, 46
2026/09/19 13:54:55.837, 74, 33, 180.12, 1470, 1728, 46
2026/09/19 13:54:56.037, 98, 44, 180.37, 1440, 1728, 46
2026/09/19 13:54:56.238, 98, 44, 175.52, 1455, 1728, 46
2026/09/19 13:54:56.438, 98, 44, 181.74, 1455, 1728, 46
2026/09/19 13:54:56.638, 98, 44, 173.24, 1470, 1728, 46
2026/09/19 13:54:56.838, 92, 42, 170.35, 1470, 1728, 46
2026/09/19 13:54:57.038, 91, 41, 183.08, 1470, 1728, 46
2026/09/19 13:54:57.238, 92, 42, 178.38, 1470, 1728, 47
2026/09/19 13:54:57.439, 95, 43, 175.52, 1470, 1728, 47
2026/09/19 13:54:57.639, 92, 41, 179.26, 1455, 1728, 47
2026/09/19 13:54:57.839, 96, 44, 179.85, 1470, 1728, 47
2026/09/19 13:54:58.039, 97, 44, 185.85, 1455, 1728, 47
2026/09/19 13:54:58.239, 97, 44, 173.15, 1455, 1728, 47
2026/09/19 13:54:58.439, 97, 44, 174.56, 1455, 1728, 47
2026/09/19 13:54:58.640, 97, 43, 177.95, 1455, 1728, 47
2026/09/19 13:54:58.840, 97, 43, 178.69, 1455, 1728, 47
2026/09/19 13:54:59.040, 98, 44, 179.36, 1455, 1728, 47
2026/09/19 13:54:59.240, 98, 44, 179.63, 1455, 1728, 47
2026/09/19 13:54:59.440, 98, 44, 183.80, 1455, 1728, 47
2026/09/19 13:54:59.641, 98, 44, 177.72, 1455, 1728, 47
2026/09/19 13:54:59.841, 97, 44, 171.02, 1440, 1728, 47
2026/09/19 13:55:00.041, 98, 44, 178.48, 1455, 1728, 47
2026/09/19 13:55:00.241, 97, 43, 168.60, 1470, 1728, 48
